readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
7a6b0b3b-ec1e-4b42-9ea7-10960f006233	cid|100901	100901	529	529	38	1499	3
02fbee78-7e6b-4a4e-9f6f-5c01e00b1651	cid|1913578	1913578	5524	0	155	1462	1
93af6f1e-c2a1-4b2c-9b80-36e87bffd36d	cid|1884904	1884904	3194	3025	98	1509	1
24525248-bf7f-4b6d-82f2-88a3cf244127	cid|300825	300825	2601	841	66	1523	1
f29798c0-fdb2-4bfd-a1ab-0053f6b05384	cid|944547	944547	4818	1930	273	1465	1
8cf5b94d-a3ec-46d8-947d-caad2933ce3d	cid|471827	471827	1296	0	51	1470	1
57d899c5-ad95-454c-a34c-e6d534ff7db8	cid|97478	97478	720	720	66	1532	2
57d899c5-ad95-454c-a34c-e6d534ff7db8	cid|1613	1613	720	720	66	1532	2
6e6380a9-5841-484e-a2d7-cef239e1b65d	cid|67780	67780	529	0	38	1477	1
51a3323f-9303-42f4-90fb-91fbcd5fe157	cid|562	562	2634	0	125	1521	1
5881b340-58c6-4450-86cf-b47837ef06c0	cid|28197	28197	3746	3277	139	1628	1
4dd7a512-58d9-40a2-9cec-c4289e745a6e	cid|1834519	1834519	900	400	45	1496	1
139aaab1-e261-461b-babf-004fefc5b1f0	cid|1744	1744	441	441	36	1484	3
139aaab1-e261-461b-babf-004fefc5b1f0	cid|84163	84163	441	441	36	1484	3
139aaab1-e261-461b-babf-004fefc5b1f0	cid|467094	467094	441	441	36	1484	3
7e36d1a3-a4cf-40f0-852a-bf1fb371773e	cid|1678129	1678129	971	484	96	1505	1
541fb275-c9e5-46c4-9fed-320bef0d08be	cid|985	985	1345	225	79	1499	1
8f5dd26e-47ee-4e6d-906f-f7554fa8a403	cid|640510	640510	2704	0	67	1525	1
9552f5ea-5361-4dfb-ae92-ae38322b781a	cid|81479	81479	7380	324	132	1607	1
68c07f43-baf1-4ea8-b87c-caed6803ee9b	cid|216465	216465	3969	0	78	1526	1
ebb94b54-c5f9-4242-9fa0-693b40056a01	cid|471827	471827	2116	0	61	1447	1
8deff2cc-8b10-4c3b-8d10-b43bcecb30dd	cid|649756	649756	961	500	46	1585	1
090de69e-3959-450c-8ad3-5bd61f3ca849	cid|119	119	81	64	24	1156	1
d7efc3ba-f7ff-4bdd-b1e9-f72419e3591c	cid|296591	296591	900	441	45	1055	1
63f06159-8ee2-4771-87ed-5ca9c73145be	cid|585455	585455	64	0	23	1161	1
62efe724-bfd5-4032-ad3e-9a0aa9341a8d	cid|1509244	1509244	1681	0	56	1528	1
59603675-3607-4fd0-96a9-68f4e511b3cc	cid|28901	28901	1600	1600	55	1518	2
59603675-3607-4fd0-96a9-68f4e511b3cc	cid|562	562	1600	1600	55	1518	2
d582ced1-a94b-4a2f-8df5-7b43e913d6c5	cid|28197	28197	1108	784	76	1599	1
930bc9a4-09aa-429f-b57b-dcefdb37c727	cid|563169	563169	441	225	36	1498	1
09e50510-856f-420d-81eb-e333de3e52db	cid|409322	409322	144	144	27	1535	3
09e50510-856f-420d-81eb-e333de3e52db	cid|158	158	144	144	27	1535	3
09e50510-856f-420d-81eb-e333de3e52db	cid|63612	63612	144	144	27	1535	3
fc64112a-f38f-488f-b53b-16289a806bd9	unclassified	0	0	0	0	1004	1
13918b8d-afec-4802-8fbe-a122b35d086f	cid|299767	299767	3044	0	139	1623	1
0c10a632-6fb9-4993-bf59-6c4be331dd8e	cid|1168034	1168034	961	576	46	1503	1
f861fefa-6fca-49f7-8b69-4fa22a0781c7	cid|1173263	1173263	1227	0	104	1497	1
b042012d-610d-4c87-a343-9425873f341c	cid|1938606	1938606	64	0	23	1365	1
16fa7296-3bf3-476c-af23-0b8e59582ad5	cid|44449	44449	625	121	40	1574	1
9b0c494c-fb59-40e8-9eea-65199b60bea1	cid|436515	436515	1220	0	72	1628	1
d7c128dc-a918-4643-88a6-c4a2cce5abbe	cid|1491	1491	961	0	46	3073	1
706c6308-cc74-4470-b2e2-cfaf6567fd89	cid|28901	28901	5465	0	127	1534	1
6054c023-d545-492c-abe3-5fa4c26f8f02	cid|487	487	2025	0	60	1518	1
5635ed66-0158-43e1-8de7-2f8cde2e56f8	cid|985	985	5365	0	119	1494	1
8fbb402c-e76e-4069-9102-7bc6aab446a8	cid|380	380	81	81	24	1456	2
8fbb402c-e76e-4069-9102-7bc6aab446a8	cid|83263	83263	81	81	24	1456	2
5a8dbdc9-f647-47b8-acdf-74d1f6001d28	cid|259537	259537	1811	0	116	1567	1
e939ea3a-426e-435d-a3c3-068b642bcc4d	cid|1915078	1915078	1296	1296	51	3004	4
e939ea3a-426e-435d-a3c3-068b642bcc4d	cid|299262	299262	1296	1296	51	3004	4
e939ea3a-426e-435d-a3c3-068b642bcc4d	cid|1867719	1867719	1296	1296	51	3004	4
e939ea3a-426e-435d-a3c3-068b642bcc4d	cid|1208324	1208324	1296	1296	51	3004	4
35054fc4-baf2-4fd7-ab7f-5506ac6271e2	cid|191579	191579	740	0	64	1152	1
a0955ec4-f0a0-4237-a058-8a51f8d1e0ea	cid|148813	148813	3192	0	195	1487	1
39c93cfd-b151-413e-8d9c-78fdec871a98	cid|1763535	1763535	7569	0	102	1332	1
29bff3dd-f295-4ee6-aea9-4ad3b4156593	cid|1334193	1334193	121	81	26	2488	1
fc80f13c-9647-4940-80c5-fd7e73ec4f14	cid|1160721	1160721	64	64	23	1378	3
fc80f13c-9647-4940-80c5-fd7e73ec4f14	cid|1967666	1967666	64	64	23	1378	3
fc80f13c-9647-4940-80c5-fd7e73ec4f14	cid|1126	1126	64	64	23	1378	3
f13e1820-8024-4099-b34e-6c19f3354245	cid|1006	1006	529	529	38	1594	5
f13e1820-8024-4099-b34e-6c19f3354245	cid|1085624	1085624	529	529	38	1594	5
f13e1820-8024-4099-b34e-6c19f3354245	cid|388950	388950	529	529	38	1594	5
f13e1820-8024-4099-b34e-6c19f3354245	cid|985	985	529	529	38	1594	5
f13e1820-8024-4099-b34e-6c19f3354245	cid|400092	400092	529	529	38	1594	5
22ea1748-bda3-4705-9153-7be1c12c9dbb	cid|1850254	1850254	5126	1657	163	1516	1
826ec3f4-c376-4076-92cd-840fed8b58be	cid|28901	28901	729	0	42	1450	1
4502df29-a549-4def-a7f3-69a6ed83f1e9	cid|1736675	1736675	1422	0	105	1508	1
2e3134a9-76a1-4904-b77d-286b9bd9dfd8	cid|9	9	64	0	23	1237	1
4bc59fb3-2c04-4cf3-ad73-aa272421f565	cid|1678128	1678128	898	0	70	1531	1
ec4ccd0b-2b7a-4666-8de3-91b15203024d	cid|2109915	2109915	1369	0	52	1523	1
ecb0ed56-d915-419e-a760-a2f9105472af	cid|28197	28197	6889	4003	98	1570	1
1eac01c7-5b36-4a69-aec8-165aa6cb6dbe	cid|1396	1396	400	169	35	1658	1
df6f1843-1d92-4bba-a5fd-3ee35fc50c2e	cid|926	926	2401	100	64	1762	1
3eacebe9-5d5f-48e6-9996-9f95f1d1de54	cid|28901	28901	11025	0	120	1602	1
557b04f1-0b09-45d3-9e52-b5ddb6bd31dd	cid|1160784	1160784	841	0	44	1062	1
81a03ed6-25ec-4d4c-8acd-26f4f48c1b9b	cid|2058136	2058136	2304	0	63	1536	1
0660e616-36ec-40d2-8b7a-97d739306206	cid|199441	199441	2116	949	61	1495	1
b334031e-c647-45f0-b309-68a91d05c3f0	cid|1487956	1487956	64	64	23	1130	2
b334031e-c647-45f0-b309-68a91d05c3f0	cid|1160784	1160784	64	64	23	1130	2
87892c42-0f75-44df-9937-37f44f862789	cid|1479019	1479019	900	900	45	1170	2
87892c42-0f75-44df-9937-37f44f862789	cid|1986146	1986146	900	900	45	1170	2
fa047a4f-012e-408a-8c75-2f4f2269a3ef	unclassified	0	0	0	0	1485	1
c8d966c9-9aa6-455c-9c90-5d6137479805	cid|9	9	576	576	39	1572	2
c8d966c9-9aa6-455c-9c90-5d6137479805	cid|1235990	1235990	576	576	39	1572	2
e2b052b2-9277-420b-9abd-3097d3858fb0	genus	261963	1225	1225	50	1459	4
e2b052b2-9277-420b-9abd-3097d3858fb0	genus	1578	1225	1225	50	1459	4
e2b052b2-9277-420b-9abd-3097d3858fb0	family	1706375	1225	1225	50	1459	4
e2b052b2-9277-420b-9abd-3097d3858fb0	genus	1217416	1225	1225	50	1459	4
84c583cf-b2ea-4652-9873-15404afce388	genus	32008	64	0	23	2454	1
4552d08d-8990-4792-82c8-0704c356e0d3	cid|1866325	1866325	625	625	40	1500	2
4552d08d-8990-4792-82c8-0704c356e0d3	cid|267128	267128	625	625	40	1500	2
06d30986-6cda-4b2b-b425-81fde74c7b38	cid|158836	158836	5041	0	86	1621	1
27b32ef5-e4b9-44f3-bf08-75703c47b312	cid|1848904	1848904	1444	1444	53	1314	4
27b32ef5-e4b9-44f3-bf08-75703c47b312	cid|1945658	1945658	1444	1444	53	1314	4
27b32ef5-e4b9-44f3-bf08-75703c47b312	cid|1945657	1945657	1444	1444	53	1314	4
27b32ef5-e4b9-44f3-bf08-75703c47b312	cid|28189	28189	1444	1444	53	1314	4
9e38d665-f91c-4442-bd6f-d7b024293898	cid|2109914	2109914	2809	0	68	1604	1
7c4b2525-f4df-4389-9bcf-131e21337b10	cid|1903686	1903686	745	0	67	1535	1
f9cd5d43-f431-409f-9dbe-54d71ddb0656	cid|423605	423605	706	484	64	1139	1
0bc0f953-6cb4-4c92-afea-fc661618bc58	species	1917421	144	144	27	1411	2
0bc0f953-6cb4-4c92-afea-fc661618bc58	genus	59753	144	144	27	1411	2
5ccc6252-11e3-43a5-b4b1-7409cffbd403	cid|562	562	8762	625	193	1581	1
2e0df4d6-d7be-4055-a210-d954fea613cf	cid|643214	643214	1521	484	54	1546	1
472036f6-8630-4202-8fbc-8e87276a8db4	cid|936456	936456	400	121	35	1471	1
9f8c80ff-04f1-4a8a-ae15-2cece28af2df	cid|1842533	1842533	961	0	46	1518	1
a2ee63ba-a15e-47ca-b6fc-73b4923924c4	cid|1033854	1033854	3721	0	76	3097	1
d312cfd1-06df-407b-99f3-5f0c275de8df	cid|1678129	1678129	3491	0	177	2959	1
79d52b98-ae79-4942-8b05-0aea92913442	cid|649756	649756	961	169	46	1425	1
3659946f-5a50-40d4-b491-f4581197aa2a	cid|1795631	1795631	625	625	40	1110	4
3659946f-5a50-40d4-b491-f4581197aa2a	cid|1484693	1484693	625	625	40	1110	4
3659946f-5a50-40d4-b491-f4581197aa2a	cid|436515	436515	625	625	40	1110	4
3659946f-5a50-40d4-b491-f4581197aa2a	cid|2126319	2126319	625	625	40	1110	4
cafafd38-f61d-47c1-8a09-7ced2f1c5d86	cid|794903	794903	256	256	31	1523	3
cafafd38-f61d-47c1-8a09-7ced2f1c5d86	cid|1637999	1637999	256	256	31	1523	3
cafafd38-f61d-47c1-8a09-7ced2f1c5d86	cid|395922	395922	256	256	31	1523	3
9ee741fd-3c41-4e22-bbbd-c6db0f3d4409	cid|1458426	1458426	1156	0	76	1702	1
49b656c5-9279-4262-8929-6d4116cc2bfa	cid|1834519	1834519	729	0	42	1535	1
9dbb2d12-768d-4714-ad02-0241ba557113	cid|470934	470934	729	729	42	1545	2
9dbb2d12-768d-4714-ad02-0241ba557113	cid|549	549	729	729	42	1545	2
a728a397-794c-402a-8361-ceaba6150a7f	cid|395922	395922	2084	1600	92	1510	1
e682f43e-a6e6-4699-b4a9-aa766bc7beb6	cid|1055487	1055487	1600	0	55	1514	1
04766aaf-7505-49ec-8245-8421e722e178	cid|1061	1061	4097	0	117	2935	1
8779041c-6178-4e07-b27a-824bfb4d6ecd	cid|191579	191579	313	0	55	1527	1
0faf68f3-a341-486d-996e-8829c396a086	cid|1678128	1678128	4979	0	189	1576	1
851e6da2-faa0-44c0-b479-93045185dcf3	cid|39960	39960	2425	0	89	1703	1
04ba8599-a525-4f57-bc04-71c2e9f338c0	cid|1257021	1257021	1156	1156	49	1513	3
04ba8599-a525-4f57-bc04-71c2e9f338c0	cid|1085624	1085624	1156	1156	49	1513	3
04ba8599-a525-4f57-bc04-71c2e9f338c0	cid|844	844	1156	1156	49	1513	3
507531a0-8728-4bd1-9552-8e5c6f429bd3	cid|1396	1396	1224	324	78	1233	1
19094b56-48f8-4364-a1f3-8697084e8eb2	cid|436515	436515	1936	0	59	1528	1
36ae7c85-f7f4-44fb-955d-a91555e9bc95	cid|553814	553814	529	529	38	1524	5
